show_id,type,$=TRIM(PROPER(C2))$,director,cast,country,date_added,release_year,rating,genres,language,description,popularity,vote_count,vote_average,budget,revenue,Data_Quality_Notes
303193,Movie,Food Chain,Han Dong-Ho,"Yoon Sul-hee, Kim Min-hyuk, Uhm Da-hye, Son Ji-wan, Ryu Il-song",South Korea,2014-09-17,2014,3,"Drama, Romance",ko,"In-hee, a skin care specialist and Nam-hyeok met in high school and got married early. Nam-hyeok has inferiority complex from not being getting able to get a job and is tired of the same old life. Feeling a sense of shame, Nam-hyeok goes into a cafe one day and pretends to be the section head of a major company. He visits the place everyday to be comforted by the female owner Joo-yeon. Bong-goo Joo-yeon's little brother who doesn't have a real job and lives off the pocket money she gives him for running her errands. He watches Mi-ae's eating channel and falls for her. Graduate school teaching assistant Ji-hoon maintains a sexual partner relationship with Mi-ae, but she is serious about him. Meanwhile, Ji-hoon follows Mi-ae to the skin care specialist and meets In-hee then falls for her right away...",7.602,1,3,0,0,
214075,Movie,Words and Pictures,Fred Schepisi,"Clive Owen, Juliette Binoche, Bruce Davison, Adam DiMarco, Valerie Tian","Australia, Canada, United States of America",2014-05-22,2014,6.4,"Comedy, Drama, Romance",en,An art instructor and an English teacher form a rivalry that ends up with a competition at their school in which students decide whether words or pictures are more important.,7.598,230,6.4,0,3346257,
254023,Movie,The Humbling,Barry Levinson,"Al Pacino, Greta Gerwig, Dylan Baker, Charles Grodin, Nina Arianda","Italy, United States of America",2014-12-31,2014,5.139,"Drama, Comedy",en,"Following a breakdown and suicide attempt, an aging actor becomes involved with a much younger woman but soon finds that it's difficult to keep pace with her.",7.588,147,5.139,2000000,0,
390105,Movie,Marlon Brando: An Actor Named Desire,Philippe Kohly,"Thierry Hancisse, Robert Duvall, George Englund, Patricia Bosworth, Ellen Adler","France, Netherlands, Switzerland",2014-09-20,2014,7.3,"Documentary, TV Movie",fr,"In his early days as an actor, Marlon Brando (1924-2004) was a shy young man with theatrical ambitions, like many others; but his charisma and superb acting skills made him truly unique, so that the doors to the starry sky of Hollywood opened for him. However, his peculiar manners, political commitment and complicated love life always overshadowed his artistic success.",7.584,15,7.3,0,0,
289225,Movie,Love Finds You In Sugarcreek,Terry Cunningham,"Tom Everett Scott, Sarah Lancaster, Thomas Kapanowski, Kelly McGillis, Nicole Badaan",United States of America,2014-06-01,2014,6.2,"Drama, TV Movie, Family, Mystery",en,Will a mysterious stranger's past wreak havoc on a quiet Amish community after they've opened their doors -- and hearts -- to him and his son?,7.57,44,6.2,0,0,
298865,Movie,Lost After Dark,Ian Kessner,"Alexander Calvert, Jesse Camacho, Eve Harlow, Stephan James, Justin Kelly",Canada,2014-09-19,2014,4.5,Horror,en,"A group of teens sneak out of their high school dance to cruise around and have some unsupervised fun. When their car runs out of gas on a deserted road, they discover an old farmhouse and the cannibal killer living inside.",7.568,74,4.5,0,0,
296715,Movie,A Pharisee,Jeong Yeong-bae,"Ye Hak-young, Kang Eun-hye, Cho Min-ah, Ko Jeong-il, Ha Tae-sung",South Korea,2014-09-25,2014,4.2,"Drama, Romance",ko,"Seung-gi has been living under a strict father, blaming himself everytime when a natural but uncontrollable desire surges from inside of him. However, because he can't spurt that desire in reality, every night Seung-gi shares passionate love with a mystery woman in his dreams.  He meets Eun-ji (""Viki"") a senior from school and gets provoked by her as well as Soo-jeong who he's had a crush on forever.",7.544,4,4.2,0,0,
304336,Movie,Lap Dance,Greg Carter,"Ali Cobrin, Robert Hoffman, Carmen Electra, Briana Evigan, K.D. Aubert",United States of America,2014-12-05,2014,4.5,Drama,en,"An aspiring actress makes a pact with her fiancé to take a job as an exotic dancer to care for her cancer stricken father. Once the pact the couple made is broken, their lives are changed forever.",7.537,71,4.5,2000000,0,
248212,Movie,Lilting,Hong Khaou,"Ben Whishaw, Cheng Pei-Pei, Andrew Leung, Morven Christie, Naomi Yang",United Kingdom,2014-08-07,2014,7,Drama,en,"A young man of Chinese-Cambodian descent dies, leaving behind his isolated mother and his lover of four years. Though the two don't share a language, they grow close through their grief.",7.537,122,7,0,0,
256284,Movie,Apocalypse Pompeii,Ben Demaree,"Adrian Paul, John Rhys-Davies, Georgina Beedle, Ralitsa Paskaleva, Dan Cade",United States of America,2014-02-18,2014,4.8,"Adventure, Action",en,"When a former Special Ops commando visits Pompeii, his wife and daughter are trapped as Mt. Vesuvius erupts with massive force. While his family fights to survive the deadly onslaught of heat and lava, he enlists his former teammates in a daring operation beneath the ruins of the city of Pompeii.",7.526,90,4.8,0,0,
211166,Movie,"Rio, I Love You","Guillermo Arriaga, Fernando Meirelles, José Padilha, Vicente Amorim, Stephan Elliott, Im Sang-soo, Nadine Labaki, Carlos Saldanha, Paolo Sorrentino, John Turturro, Andrucha Waddington, César Charlone","Vincent Cassel, Fernanda Montenegro, Eduardo Sterblitch, Basil Hoffman, Emily Mortimer",Brazil,2014-09-12,2014,4.9,"Romance, Drama",pt,"The third episode of the Cities of Love franchise, Rio, I Love You is an anthology, created by 10 visionary directors from across the globe. The story line of each segment focuses on an encounter of love in a different neighborhood of the city, demonstrating the distinctive qualities and character of that location. The film serves to bridge gaps between cultures, educating and entertaining the audience, while celebrating unique and universal expressions of love.",7.525,43,4.9,8500000,600000,
52653,Movie,Jinn,Ajmal Zaheer Ahmad,"Dominic Rains, Ray Park, William Atherton, Faran Tahir, Serinda Swan",United States of America,2014-04-04,2014,4.06,Thriller,en,"From the beginning, stories of angels and men have captured our imaginations and have been etched into our history crossing all boundaries of culture, religion, and time. These two races have dominated the landscape of modern mythology for countless centuries, almost washing away the evidence that a third ever existed. This third race, born of smokeless fire, was called the jinn. Similar to humans in many ways, the jinn lived invisibly among us and only under dire or unusual circumstances were our paths ever meant to cross.",7.521,91,4.06,0,149337,
233470,Movie,Jamesy Boy,Trevor White,"Spencer Rocco Lofranco, Mary-Louise Parker, Ving Rhames, James Woods, Taissa Farmiga",United States of America,2014-01-03,2014,6.4,"Crime, Drama, Romance",en,Based on the true story of teenager James Burns who goes from a suburban street gang to a maximum-security prison cell surrounded by hardened criminals. He turns his life around in prison thanks to the unexpected friendship he forms with a convicted murderer who becomes his mentor.,7.508,161,6.4,0,0,
169298,Movie,Bullet,Nick Lyon,"Danny Trejo, Seri DeYoung, Torsten Voges, Jonathan Banks, Kyle Villalovos",United States of America,2014-02-25,2014,4.307,"Action, Crime, Thriller",en,Danny Trejo plays 'Bullet' a tough cop who takes the law into his own hands when his grandson is kidnapped.,7.499,106,4.307,3000000,0,
209840,Movie,Stray Dogs,Tsai Ming-liang,"Lee Kang-sheng, Lu Yi-ching, Chen Shiang-Chyi, Yang Kuei-mei, Lee Yi-cheng","Taiwan, France",2014-02-21,2014,6.4,Drama,zh,An alcoholic man and his two young children barely survive in Taipei. They cross paths with a lonely grocery clerk who might help them make a better life.,7.481,89,6.4,0,0,
253849,Movie,John Doe: Vigilante,Kelly Dolen,"Jamie Bamber, Lachy Hulme, Gary Abrahams, Sam Parsonson, Brendan Clearkin",Australia,2014-03-21,2014,6.4,"Thriller, Crime",en,"When John Doe is convicted of being a vigilante serial killer, a vigilante group named 'Speak for the Dead' emerges in support of John's cause—elevating the debate about justice versus vengeance.",7.475,139,6.4,0,0,
214137,Movie,The Man Who Saved the World,Peter Anthony,"Stanislav Petrov, Kevin Costner, Sergey Shnyryov, Nataliya Vdovina, Walter Cronkite","Denmark, Latvia, Sweden, United States of America",2014-08-13,2014,6.8,"Documentary, History, War",da,"The Man Who Saved the World is a feature documentary film about Stanislav Petrov, a former lieutenant colonel of the Soviet Air Defence Forces.",7.474,52,6.8,0,0,
249923,Movie,Someone Marry Barry,Rob Pearlstein,"Tyler Labine, Damon Wayans Jr., Lucy Punch, Hayes MacArthur, Amanda Lund",United States of America,2014-02-07,2014,5.636,Comedy,en,"A trio of friends scheme to find a wife for their socially inappropriate friend Barry, and end up finding a girl just like him.",7.47,174,5.636,0,0,
239568,Movie,Search Party,Scot Armstrong,"Adam Pally, T.J. Miller, Thomas Middleditch, Shannon Woodward, Alison Brie",United States of America,2014-10-30,2014,5.382,Comedy,en,Two oafs must rescue their stranded pal in Mexico.,7.468,186,5.382,20000000,0,
280874,Movie,Killing Daddy,Curtis Crawford,"Elizabeth Gillies, Cynthia Stevenson, William R. Moses, Sebastian Pigott, Tori Anderson",Canada,2014-07-05,2014,7.1,"Thriller, Crime, Mystery, TV Movie",en,"When Cassie's father finds himself vulnerable and bedridden, she believes she has the perfect revenge for her mother's death.",7.457,97,7.1,0,0,
287888,Movie,Paradise in Service,Doze Niu Cheng-Tse,"Ethan Juan, Wan Qian, Ivy Chen, Chen Jianbin, Phoebe Lin","China, Taiwan",2014-09-05,2014,6.8,"Romance, Drama, History",zh,"Set in the island Kinmen, often seen as the most dangerous military base because it’s geographically close to China, ""Paradise in Service"" follows the adventure of a boy who serves his military service in Unit 831 from 1969 to 1972, in preparation for a war that could erupt anytime. Through an unlucky lottery draw result, Pao, a twenty-something young man from Southern Taiwan has to serve the military in the remote and perilous Kinmen. Moreover, he is assigned to the Sea Dragon (ARB), a unit noted for the toughest physical training. It never occurs to Pao, however, that the greatest challenge in his military service lies not in the Sea Dragon but in Unit 831, a special task he is later appointed to… In this peculiar assignment, Pao vows to keep his virginity against all odds.",7.454,35,6.8,0,0,
271708,Movie,K: Missing Kings,Shingo Suzuki,"Daisuke Namikawa, Daisuke Ono, Tomokazu Sugita, Mikako Komatsu, Kenjiro Tsuda",Japan,2014-07-12,2014,6.6,"Animation, Fantasy, Action",ja,"The ""Academy Island Incident"" in which four ""kings"" cross paths... Since then, Silver Clansmen Kuroh Yatogami and Neko have been searching for their master, Shiro. Without finding any clues to Shiro's whereabouts, the two became disheartened. However, one day, they see HOMRA members Rikio Kamamoto and Anna Kushina being chased by someone.",7.444,57,6.6,0,0,
253251,Movie,"10,000 Km",Carlos Marques-Marcet,"Natalia Tena, David Verdaguer",Spain,2014-05-16,2014,6.1,"Drama, Romance",es,"Two people in love, two apartments - one in Barcelona and another in Los Angeles - and the images of their past, present and future. Can love survive 10,000 km?",7.411,90,6.1,0,0,
280913,Movie,The Teacher's Diary,Nithiwat Tharathorn,"Sukrit Wisetkaew, Chermarn Boonyasak, Sukollawat Kanarot, Chutima Teepanat, Witawat Singlampong",Thailand,2014-03-20,2014,7.6,"Drama, Romance",th,"Finding the diary of his predecessor, rural schoolteacher Song falls in love with its author, Ann, and sets out on a winding journey to find her.",7.405,47,7.6,0,3186708,
309028,Movie,Midnight Diner,Jōji Matsuoka,"Kaoru Kobayashi, Saki Takaoka, Mikako Tabe, Michitaka Tsutsui, Tokio Emoto",Japan,2014-11-01,2014,7.552,Drama,ja,"A restaurant opens at midnight. Both the menu offerings and personality of the owner draw a series of flawed patrons including Tamako, whose boyfriend has passed away, live-in worker Michiru, and ruckus-raising Kenzo.",7.403,58,7.552,0,1507352,
270005,Movie,By the Gun,James Mottern,"Leighton Meester, Ben Barnes, Toby Jones, Harvey Keitel, Kenny Wormald",United States of America,2014-09-28,2014,4.4,"Crime, Drama, Thriller",en,A rising Boston gangster (Ben Barnes) endangers those around him when he starts to make moves without the knowledge of his boss (Harvey Keitel).,7.386,61,4.4,0,0,
271826,Movie,An Eye for Beauty,Denys Arcand,"Éric Bruneau, Mélanie Thierry, Melanie Merkosky, Marie-Josée Croze, Mathieu Quesnel",Canada,2014-05-15,2014,3.4,Drama,fr,An architect and his wife see their relationship challenged.,7.382,84,3.4,0,40000,
252841,Movie,Highway,Imtiaz Ali,"Alia Bhatt, Randeep Hooda, Durgesh Kumar, Pradeep Nagar, Saharsh Kumar Shukla",India,2014-02-13,2014,7.2,"Drama, Romance, Crime",hi,"Right before her wedding, a young woman finds herself abducted and held for ransom. As the initial days pass, she begins to develop a strange bond with her kidnapper.",7.379,165,7.2,2860530,5458444,
